transaction_id,entity,tr_type,txn_amount,txn_posted_timestamp,account_id,counter_party,balance_after_posted,sender_country,receiver_country,txn_eff_date
2084,HighMark LLC,CREDIT,2242.33,2017-05-03,1,Sandra Blair,870143.0000000001,North Dakota,New York,2017-05-04
2085,HighMark LLC,CREDIT,2897.37,2017-05-03,1,Christin Walker,873040.3700000001,Arizona,New York,2017-05-04
2086,HighMark LLC,CREDIT,711.07,2017-05-03,1,William Stone,873751.4400000001,Bulgaria,New York,2017-05-04
2087,HighMark LLC,CREDIT,2183.91,2017-05-03,1,Victoria Laramie,875935.3500000001,Nebraska,New York,2017-05-04
2088,HighMark LLC,CREDIT,518.8,2017-05-03,1,Jason Alves,876454.1500000001,Wyoming,New York,2017-05-04
2089,HighMark LLC,CREDIT,2206.11,2017-05-03,1,Cheryl Trilli,878660.2600000001,Oregon,New York,2017-05-04
2090,HighMark LLC,CREDIT,1530.07,2017-05-03,1,Katie Spooner,880190.3300000001,New Mexico,New York,2017-05-04
2091,HighMark LLC,CREDIT,1355.42,2017-05-04,1,James Cole,881545.7500000001,Wyoming,New York,2017-05-05
2092,HighMark LLC,CREDIT,576.59,2017-05-04,1,Connie Posey,882122.3400000001,Wisconsin,New York,2017-05-05
2093,HighMark LLC,CREDIT,1132.63,2017-05-04,1,Loren Burgess,883254.9700000001,Alabama,New York,2017-05-05
2094,HighMark LLC,CREDIT,1187.58,2017-05-04,1,Darius Sherrill,884442.55,Arkansas,New York,2017-05-05
688,HighMark LLC,DEBIT,6234.46,2017-05-04,1,Ophelia Ramirez,878208.0900000001,New York,Rhode Island,2017-05-05
2095,HighMark LLC,CREDIT,1551.28,2017-05-05,1,Frankie Manners,879759.3700000001,Oregon,New York,2017-05-06
2096,HighMark LLC,CREDIT,1986.6,2017-05-05,1,Aaron Parker,881745.9700000001,Alabama,New York,2017-05-06
2097,HighMark LLC,CREDIT,868.83,2017-05-05,1,Sarah Yates,882614.8,Georgia,New York,2017-05-06
2098,HighMark LLC,CREDIT,1703.3,2017-05-05,1,Ronald Mills,884318.1000000001,Netherlands,New York,2017-05-06
2099,HighMark LLC,CREDIT,4135.3,2017-05-05,1,Juanita Nichell,888453.4000000001,Indiana,New York,2017-05-06
2100,HighMark LLC,CREDIT,2386.39,2017-05-05,1,James Gadbois,890839.7900000002,Maryland,New York,2017-05-06
2101,HighMark LLC,CREDIT,312.94,2017-05-05,1,Ann Rosa,891152.7300000001,Indiana,New York,2017-05-06
2102,HighMark LLC,CREDIT,334.52,2017-05-06,1,William Stone,891487.2500000001,Bulgaria,New York,2017-05-07
2103,HighMark LLC,CREDIT,3835.54,2017-05-06,1,Angel Hirsch,895322.7900000002,Pennsylvania,New York,2017-05-07
2104,HighMark LLC,CREDIT,499.76,2017-05-06,1,Sandra Blair,895822.5500000002,North Dakota,New York,2017-05-07
2105,HighMark LLC,CREDIT,6244.99,2017-05-06,1,Julio Mccabe,902067.5400000002,Wisconsin,New York,2017-05-07
2106,HighMark LLC,CREDIT,1579.13,2017-05-06,1,Brad Rose,903646.6700000002,Rhode Island,New York,2017-05-07
2107,HighMark LLC,CREDIT,1539.98,2017-05-06,1,Linda Henderson,905186.6500000001,Italy,New York,2017-05-07
2108,HighMark LLC,CREDIT,613.94,2017-05-07,1,Gabriela Hardaway,905800.5900000001,Italy,New York,2017-05-08
2109,HighMark LLC,CREDIT,1203.7,2017-05-07,1,Edna Niese,907004.29,Virginia,New York,2017-05-08
2110,HighMark LLC,CREDIT,3240.44,2017-05-07,1,Angel Hirsch,910244.73,Pennsylvania,New York,2017-05-08
2111,HighMark LLC,CREDIT,1705.88,2017-05-07,1,Donald Weber,911950.61,Georgia,New York,2017-05-08
2112,HighMark LLC,CREDIT,993.91,2017-05-07,1,Osvaldo Porter,912944.52,Finland,New York,2017-05-08
2113,HighMark LLC,CREDIT,3412.17,2017-05-07,1,Michael Rice,916356.6900000001,Rhode Island,New York,2017-05-08
2114,HighMark LLC,CREDIT,1939.84,2017-05-07,1,Loren Burgess,918296.53,Alabama,New York,2017-05-08
2115,HighMark LLC,CREDIT,1475.46,2017-05-08,1,Michael Rice,919771.99,Rhode Island,New York,2017-05-09
2116,HighMark LLC,CREDIT,2203.52,2017-05-08,1,Sandy Newkirk,921975.51,Czech Republic,New York,2017-05-09
2117,HighMark LLC,CREDIT,1207.14,2017-05-08,1,Victoria Laramie,923182.65,Nebraska,New York,2017-05-09
2118,HighMark LLC,CREDIT,736.61,2017-05-08,1,Barbara Hazelrigg,923919.26,Romania,New York,2017-05-09
2119,HighMark LLC,CREDIT,3511.44,2017-05-08,1,Linda Henderson,927430.7,Italy,New York,2017-05-09
2120,HighMark LLC,CREDIT,3360.89,2017-05-09,1,Victoria Laramie,930791.59,Nebraska,New York,2017-05-10
715,HighMark LLC,DEBIT,9187.3,2017-05-09,1,Philip Quinonez,921604.2899999999,New York,Tennessee,2017-05-10
2121,HighMark LLC,CREDIT,1243.49,2017-05-09,1,Mark Alexander,922847.7799999999,Pennsylvania,New York,2017-05-10
2122,HighMark LLC,CREDIT,6821.04,2017-05-09,1,Edna Niese,929668.82,Virginia,New York,2017-05-10
2123,HighMark LLC,CREDIT,1574.65,2017-05-09,1,Edna Jones,931243.47,Latvia,New York,2017-05-10
2124,HighMark LLC,CREDIT,670.06,2017-05-10,1,Matthew Ciotti,931913.53,Hawaii,New York,2017-05-11
2125,HighMark LLC,CREDIT,3113.84,2017-05-10,1,Brad Rose,935027.37,Rhode Island,New York,2017-05-11
2126,HighMark LLC,CREDIT,7136.4,2017-05-10,1,John Hill,942163.77,Pennsylvania,New York,2017-05-11
2127,HighMark LLC,CREDIT,2254.88,2017-05-10,1,Jason Alves,944418.65,Wyoming,New York,2017-05-11
2128,HighMark LLC,CREDIT,1529.98,2017-05-10,1,Connie Posey,945948.63,Wisconsin,New York,2017-05-11
2129,HighMark LLC,CREDIT,1127.11,2017-05-10,1,Stan Tannenbaum,947075.74,Rhode Island,New York,2017-05-11
2130,HighMark LLC,CREDIT,939.36,2017-05-10,1,Georgeanna Debem,948015.1,Iowa,New York,2017-05-11
2131,HighMark LLC,CREDIT,3748.5,2017-05-11,1,Herbert Peevey,951763.6,Sweden,New York,2017-05-12
2132,HighMark LLC,CREDIT,530.46,2017-05-11,1,Warren Nobles,952294.0599999999,Idaho,New York,2017-05-12
2133,HighMark LLC,CREDIT,4479.72,2017-05-11,1,Danny Singh,956773.7799999999,Oklahoma,New York,2017-05-12
2134,HighMark LLC,CREDIT,256.02,2017-05-11,1,Louis Nguyen,957029.7999999999,Hungary,New York,2017-05-12
2135,HighMark LLC,CREDIT,1186.48,2017-05-11,1,Sandy Newkirk,958216.2799999999,Czech Republic,New York,2017-05-12
2136,HighMark LLC,CREDIT,807.49,2017-05-11,1,Gerald Alarcon,959023.7699999999,Belgium,New York,2017-05-12
2137,HighMark LLC,CREDIT,641.21,2017-05-11,1,William Stone,959664.9799999999,Bulgaria,New York,2017-05-12
2138,HighMark LLC,CREDIT,2487.91,2017-05-11,1,Juanita Nichell,962152.8899999999,Indiana,New York,2017-05-12
2139,HighMark LLC,CREDIT,889.01,2017-05-11,1,Carrie Morrison,963041.8999999999,Belgium,New York,2017-05-12
2140,HighMark LLC,CREDIT,360.4,2017-05-11,1,Angela Harris,963402.2999999999,Tennessee,New York,2017-05-12
736,HighMark LLC,DEBIT,3303.91,2017-05-11,1,Shane Stobb,960098.3899999999,New York,Texas,2017-05-12
2141,HighMark LLC,CREDIT,760.83,2017-05-12,1,Joanne Fortin,960859.2199999999,South Carolina,New York,2017-05-13
2142,HighMark LLC,CREDIT,2594.69,2017-05-12,1,Lois Collier,963453.9099999998,Estonia,New York,2017-05-13
2143,HighMark LLC,CREDIT,1045.14,2017-05-12,1,Bill Wagner,964499.0499999998,Portugal,New York,2017-05-13
2144,HighMark LLC,CREDIT,285.02,2017-05-12,1,Osvaldo Porter,964784.0699999998,Finland,New York,2017-05-13
2145,HighMark LLC,CREDIT,954.86,2017-05-12,1,Michael Rice,965738.9299999998,Rhode Island,New York,2017-05-13
2146,HighMark LLC,CREDIT,1788.69,2017-05-12,1,Linda Henderson,967527.6199999998,Italy,New York,2017-05-13
2147,HighMark LLC,CREDIT,306.58,2017-05-13,1,Mike Pickerel,967834.1999999997,North Dakota,New York,2017-05-14
2148,HighMark LLC,CREDIT,2066.12,2017-05-13,1,Linda Henderson,969900.3199999997,Italy,New York,2017-05-14
2149,HighMark LLC,CREDIT,356.75,2017-05-13,1,Donald Weber,970257.0699999997,Georgia,New York,2017-05-14
2150,HighMark LLC,CREDIT,301.66,2017-05-13,1,Jennifer Perez,970558.7299999997,France,New York,2017-05-14
2151,HighMark LLC,CREDIT,1744.87,2017-05-13,1,Barbara Hazelrigg,972303.5999999997,Romania,New York,2017-05-14
2152,HighMark LLC,CREDIT,924.59,2017-05-13,1,Robert Dugger,973228.1899999997,Slovenia,New York,2017-05-14
2153,HighMark LLC,CREDIT,1177.35,2017-05-13,1,Jason Alves,974405.5399999997,Wyoming,New York,2017-05-14
2154,HighMark LLC,CREDIT,412.04,2017-05-13,1,Mae Gregory,974817.5799999997,Portugal,New York,2017-05-14
2155,HighMark LLC,CREDIT,1206.07,2017-05-13,1,Darius Sherrill,976023.6499999997,Arkansas,New York,2017-05-14
2156,HighMark LLC,CREDIT,1426.99,2017-05-13,1,Susie Major,977450.6399999997,Kansas,New York,2017-05-14
2157,HighMark LLC,CREDIT,382.95,2017-05-13,1,Bryan Mui,977833.5899999996,Hawaii,New York,2017-05-14
2158,HighMark LLC,CREDIT,261.37,2017-05-14,1,Thomas Jones,978094.9599999996,Slovenia,New York,2017-05-15
2159,HighMark LLC,CREDIT,707.09,2017-05-14,1,Michael Rice,978802.0499999996,Rhode Island,New York,2017-05-15
2160,HighMark LLC,CREDIT,1198.77,2017-05-14,1,James Gadbois,980000.8199999996,Maryland,New York,2017-05-15
2161,HighMark LLC,CREDIT,1132.66,2017-05-14,1,Greg Hawkins,981133.4799999996,North Carolina,New York,2017-05-15
2162,HighMark LLC,CREDIT,906.12,2017-05-14,1,Gabriela Hardaway,982039.5999999996,Italy,New York,2017-05-15
2163,HighMark LLC,CREDIT,4645.39,2017-05-15,1,Malka Cartwright,986684.9899999996,Alabama,New York,2017-05-16
2164,HighMark LLC,CREDIT,2310.61,2017-05-15,1,Julio Mccabe,988995.5999999996,Wisconsin,New York,2017-05-16
2165,HighMark LLC,CREDIT,1125.52,2017-05-15,1,Sandra Blair,990121.1199999996,North Dakota,New York,2017-05-16
762,HighMark LLC,DEBIT,2750.75,2017-05-15,1,Helen Norman,987370.3699999996,New York,Wyoming,2017-05-16
2166,HighMark LLC,CREDIT,636.96,2017-05-15,1,Jason Alves,988007.3299999996,Wyoming,New York,2017-05-16
2167,HighMark LLC,CREDIT,3078.69,2017-05-15,1,Nancy Stutes,991086.0199999996,Nebraska,New York,2017-05-16
2168,HighMark LLC,CREDIT,2633.89,2017-05-15,1,Angel Hirsch,993719.9099999996,Pennsylvania,New York,2017-05-16
2169,HighMark LLC,CREDIT,8176.35,2017-05-15,1,John Hill,1001896.2599999995,Pennsylvania,New York,2017-05-16
2170,HighMark LLC,CREDIT,2197.02,2017-05-16,1,Daniel Walker,1004093.2799999996,South Carolina,New York,2017-05-17
2171,HighMark LLC,CREDIT,601.22,2017-05-16,1,Katie Spooner,1004694.4999999995,New Mexico,New York,2017-05-17
2172,HighMark LLC,CREDIT,2187.25,2017-05-16,1,James Gadbois,1006881.7499999995,Maryland,New York,2017-05-17
2173,HighMark LLC,CREDIT,814.96,2017-05-16,1,Linda Henderson,1007696.7099999995,Italy,New York,2017-05-17
2174,HighMark LLC,CREDIT,319.13,2017-05-16,1,Victoria Laramie,1008015.8399999995,Nebraska,New York,2017-05-17
2175,HighMark LLC,CREDIT,366.77,2017-05-16,1,Bill Wagner,1008382.6099999995,Portugal,New York,2017-05-17
2176,HighMark LLC,CREDIT,920.95,2017-05-16,1,Loren Burgess,1009303.5599999995,Alabama,New York,2017-05-17
2177,HighMark LLC,CREDIT,711.58,2017-05-16,1,Dulce Bustos,1010015.1399999994,Slovenia,New York,2017-05-17
2178,HighMark LLC,CREDIT,1845.32,2017-05-16,1,William Deleon,1011860.4599999994,Mississippi,New York,2017-05-17
2179,HighMark LLC,CREDIT,1959.46,2017-05-16,1,Darius Sherrill,1013819.9199999993,Arkansas,New York,2017-05-17
2180,HighMark LLC,CREDIT,661.04,2017-05-16,1,Bryan Mui,1014480.9599999994,Hawaii,New York,2017-05-17
778,HighMark LLC,DEBIT,4344.53,2017-05-16,1,Penelope Price,1010136.4299999994,New York,Texas,2017-05-17
2181,HighMark LLC,CREDIT,2296.61,2017-05-16,1,Angela Harris,1012433.0399999993,Tennessee,New York,2017-05-17
2182,HighMark LLC,CREDIT,476.36,2017-05-16,1,Edna Jones,1012909.3999999993,Latvia,New York,2017-05-17
2183,HighMark LLC,CREDIT,398.9,2017-05-16,1,Christin Walker,1013308.2999999993,Arizona,New York,2017-05-17
2184,HighMark LLC,CREDIT,718.12,2017-05-17,1,Bill Wagner,1014026.4199999993,Portugal,New York,2017-05-18
2185,HighMark LLC,CREDIT,2675.12,2017-05-17,1,Danny Singh,1016701.5399999993,Oklahoma,New York,2017-05-18
2186,HighMark LLC,CREDIT,3198.0,2017-05-17,1,Barbara Hazelrigg,1019899.5399999993,Romania,New York,2017-05-18
2187,HighMark LLC,CREDIT,637.09,2017-05-17,1,Jennifer Oday,1020536.6299999993,North Dakota,New York,2017-05-18
2188,HighMark LLC,CREDIT,442.99,2017-05-17,1,Daniel Walker,1020979.6199999993,South Carolina,New York,2017-05-18
2189,HighMark LLC,CREDIT,820.05,2017-05-17,1,Barbara Bale,1021799.6699999993,Michigan,New York,2017-05-18
2190,HighMark LLC,CREDIT,1232.52,2017-05-17,1,Carrie Morrison,1023032.1899999994,Belgium,New York,2017-05-18
2191,HighMark LLC,CREDIT,1721.2,2017-05-17,1,Katie Spooner,1024753.3899999993,New Mexico,New York,2017-05-18
2192,HighMark LLC,CREDIT,1713.98,2017-05-17,1,Angel Hirsch,1026467.3699999993,Pennsylvania,New York,2017-05-18
2193,HighMark LLC,CREDIT,696.51,2017-05-17,1,Robert Dugger,1027163.8799999993,Slovenia,New York,2017-05-18
2194,HighMark LLC,CREDIT,2549.66,2017-05-17,1,Agustin Bish,1029713.5399999993,Estonia,New York,2017-05-18
2195,HighMark LLC,CREDIT,1048.07,2017-05-17,1,Jennifer Perez,1030761.6099999993,France,New York,2017-05-18
2196,HighMark LLC,CREDIT,2142.83,2017-05-18,1,John Nguyen,1032904.4399999992,Alaska,New York,2017-05-19
2197,HighMark LLC,CREDIT,449.35,2017-05-18,1,Randi Folger,1033353.7899999992,Maryland,New York,2017-05-19
2198,HighMark LLC,CREDIT,988.15,2017-05-18,1,James Cole,1034341.9399999992,Wyoming,New York,2017-05-19
2199,HighMark LLC,CREDIT,2320.22,2017-05-18,1,Mae Gregory,1036662.1599999992,Portugal,New York,2017-05-19
2200,HighMark LLC,CREDIT,1548.24,2017-05-18,1,Vanessa Carter,1038210.3999999992,Spain,New York,2017-05-19
2201,HighMark LLC,CREDIT,5179.57,2017-05-18,1,Gerald Marchant,1043389.9699999992,Idaho,New York,2017-05-19
2202,HighMark LLC,CREDIT,1441.87,2017-05-18,1,Scott Anzalone,1044831.8399999992,New York,New York,2017-05-19
2203,HighMark LLC,CREDIT,1385.72,2017-05-18,1,Lois Collier,1046217.5599999991,Estonia,New York,2017-05-19
2204,HighMark LLC,CREDIT,6824.97,2017-05-19,1,John Hill,1053042.529999999,Pennsylvania,New York,2017-05-20
2205,HighMark LLC,CREDIT,1320.0,2017-05-19,1,Stan Tannenbaum,1054362.529999999,Rhode Island,New York,2017-05-20
2206,HighMark LLC,CREDIT,2154.98,2017-05-19,1,Cheryl Trilli,1056517.509999999,Oregon,New York,2017-05-20
2207,HighMark LLC,CREDIT,1524.08,2017-05-19,1,Casey Huffman,1058041.5899999992,Arkansas,New York,2017-05-20
806,HighMark LLC,DEBIT,1590.66,2017-05-19,1,Shannon Lazor,1056450.9299999992,New York,Alabama,2017-05-20
807,HighMark LLC,DEBIT,1921.38,2017-05-19,1,Daniel Hinnenkamp,1054529.5499999993,New York,New Mexico,2017-05-20
2208,HighMark LLC,CREDIT,285.2,2017-05-19,1,Michael Rice,1054814.7499999993,Rhode Island,New York,2017-05-20
2209,HighMark LLC,CREDIT,2752.85,2017-05-19,1,Barbara Hazelrigg,1057567.5999999994,Romania,New York,2017-05-20
2210,HighMark LLC,CREDIT,3794.99,2017-05-19,1,Amy Garland,1061362.5899999994,Slovenia,New York,2017-05-20
2211,HighMark LLC,CREDIT,2061.15,2017-05-20,1,Susan Ware,1063423.7399999993,New York,New York,2017-05-21
2212,HighMark LLC,CREDIT,2039.29,2017-05-20,1,Greg Hawkins,1065463.0299999993,North Carolina,New York,2017-05-21
2213,HighMark LLC,CREDIT,482.58,2017-05-20,1,John Nguyen,1065945.6099999994,Alaska,New York,2017-05-21
2214,HighMark LLC,CREDIT,340.87,2017-05-20,1,Jason Alves,1066286.4799999995,Wyoming,New York,2017-05-21
815,HighMark LLC,DEBIT,4702.71,2017-05-20,1,Martha Switzer,1061583.7699999996,New York,Montana,2017-05-21
2215,HighMark LLC,CREDIT,544.53,2017-05-20,1,Edna Niese,1062128.2999999996,Virginia,New York,2017-05-21
2216,HighMark LLC,CREDIT,1377.71,2017-05-20,1,Lois Snyder,1063506.0099999995,Illinois,New York,2017-05-21
2217,HighMark LLC,CREDIT,3566.76,2017-05-21,1,Malka Cartwright,1067072.7699999996,Alabama,New York,2017-05-22
2218,HighMark LLC,CREDIT,2585.07,2017-05-21,1,Willie Robinson,1069657.8399999996,South Dakota,New York,2017-05-22
2219,HighMark LLC,CREDIT,319.44,2017-05-21,1,Dulce Bustos,1069977.2799999996,Slovenia,New York,2017-05-22
2220,HighMark LLC,CREDIT,850.58,2017-05-21,1,Christin Walker,1070827.8599999996,Arizona,New York,2017-05-22
2221,HighMark LLC,CREDIT,411.37,2017-05-21,1,Warren Nobles,1071239.2299999997,Idaho,New York,2017-05-22
2222,HighMark LLC,CREDIT,1670.82,2017-05-21,1,Samuel Carswell,1072910.0499999998,Arkansas,New York,2017-05-22
2223,HighMark LLC,CREDIT,631.93,2017-05-21,1,Susan Ware,1073541.9799999997,New York,New York,2017-05-22
825,HighMark LLC,DEBIT,2180.37,2017-05-21,1,William Biagioni,1071361.6099999996,New York,France,2017-05-22
826,HighMark LLC,DEBIT,11101.32,2017-05-21,1,Grace Haselton,1060260.2899999996,New York,India,2017-05-22
2224,HighMark LLC,CREDIT,2392.11,2017-05-22,1,Sofia Pinkerton,1062652.3999999997,Arkansas,New York,2017-05-23
2225,HighMark LLC,CREDIT,5048.44,2017-05-22,1,Daniel Harrison,1067700.8399999996,Louisiana,New York,2017-05-23
2226,HighMark LLC,CREDIT,1532.88,2017-05-22,1,Barbara Bale,1069233.7199999995,Michigan,New York,2017-05-23
2227,HighMark LLC,CREDIT,820.72,2017-05-22,1,Samuel Carswell,1070054.4399999995,Arkansas,New York,2017-05-23
2228,HighMark LLC,CREDIT,3289.03,2017-05-22,1,Leon Birchler,1073343.4699999995,Bulgaria,New York,2017-05-23
832,HighMark LLC,DEBIT,9426.02,2017-05-22,1,Gwendolyn Morrison,1063917.4499999995,New York,Maryland,2017-05-23
2229,HighMark LLC,CREDIT,1126.9,2017-05-22,1,Bill Wagner,1065044.3499999994,Portugal,New York,2017-05-23
2230,HighMark LLC,CREDIT,901.96,2017-05-22,1,Laura Brant,1065946.3099999994,Iowa,New York,2017-05-23
2231,HighMark LLC,CREDIT,1998.98,2017-05-23,1,Bryan Mui,1067945.2899999993,Hawaii,New York,2017-05-24
2232,HighMark LLC,CREDIT,265.04,2017-05-23,1,Christin Walker,1068210.3299999994,Arizona,New York,2017-05-24
2233,HighMark LLC,CREDIT,2152.93,2017-05-23,1,Warren Nobles,1070363.2599999993,Idaho,New York,2017-05-24
2234,HighMark LLC,CREDIT,2386.68,2017-05-23,1,Ann Rosa,1072749.9399999992,Indiana,New York,2017-05-24
2235,HighMark LLC,CREDIT,685.86,2017-05-23,1,Glenda Coots,1073435.7999999993,Lithuania,New York,2017-05-24
2236,HighMark LLC,CREDIT,1038.69,2017-05-23,1,Matthew Ciotti,1074474.4899999993,Hawaii,New York,2017-05-24
2237,HighMark LLC,CREDIT,580.49,2017-05-23,1,Lois Collier,1075054.9799999993,Estonia,New York,2017-05-24
2238,HighMark LLC,CREDIT,3182.91,2017-05-23,1,Robert Dugger,1078237.8899999992,Slovenia,New York,2017-05-24
2239,HighMark LLC,CREDIT,3236.83,2017-05-23,1,Randi Folger,1081474.7199999993,Maryland,New York,2017-05-24
2240,HighMark LLC,CREDIT,706.83,2017-05-23,1,Anthony Smith,1082181.5499999993,Ireland,New York,2017-05-24
2241,HighMark LLC,CREDIT,1065.39,2017-05-23,1,Mike Pickerel,1083246.9399999992,North Dakota,New York,2017-05-24
2242,HighMark LLC,CREDIT,1709.77,2017-05-24,1,John Nguyen,1084956.7099999993,Alaska,New York,2017-05-25
2243,HighMark LLC,CREDIT,2242.48,2017-05-24,1,Leon Birchler,1087199.1899999992,Bulgaria,New York,2017-05-25
2244,HighMark LLC,CREDIT,624.5,2017-05-24,1,Bryan Mui,1087823.6899999992,Hawaii,New York,2017-05-25
2245,HighMark LLC,CREDIT,2133.4,2017-05-24,1,Louis Nguyen,1089957.0899999992,Hungary,New York,2017-05-25
2246,HighMark LLC,CREDIT,3241.15,2017-05-24,1,Edna Niese,1093198.239999999,Virginia,New York,2017-05-25
2247,HighMark LLC,CREDIT,592.47,2017-05-24,1,Anthony Barnes,1093790.709999999,Connecticut,New York,2017-05-25
2248,HighMark LLC,CREDIT,1630.48,2017-05-24,1,Greg Hawkins,1095421.189999999,North Carolina,New York,2017-05-25
2249,HighMark LLC,CREDIT,2084.26,2017-05-24,1,Edna Jones,1097505.449999999,Latvia,New York,2017-05-25
2250,HighMark LLC,CREDIT,549.53,2017-05-25,1,Frankie Manners,1098054.979999999,Oregon,New York,2017-05-26
2251,HighMark LLC,CREDIT,956.07,2017-05-25,1,Jason Alves,1099011.049999999,Wyoming,New York,2017-05-26
2252,HighMark LLC,CREDIT,1586.09,2017-05-25,1,John Nguyen,1100597.1399999992,Alaska,New York,2017-05-26
2253,HighMark LLC,CREDIT,609.78,2017-05-25,1,John Hill,1101206.9199999992,Pennsylvania,New York,2017-05-26
2254,HighMark LLC,CREDIT,314.15,2017-05-25,1,Barbara Hazelrigg,1101521.0699999991,Romania,New York,2017-05-26
859,HighMark LLC,DEBIT,8808.52,2017-05-25,1,Grace Haselton,1092712.549999999,New York,India,2017-05-26
2255,HighMark LLC,CREDIT,606.66,2017-05-25,1,Bryan Mui,1093319.209999999,Hawaii,New York,2017-05-26
2256,HighMark LLC,CREDIT,1413.99,2017-05-25,1,Jennifer Perez,1094733.199999999,France,New York,2017-05-26
2257,HighMark LLC,CREDIT,1034.8,2017-05-25,1,Angela Harris,1095767.999999999,Tennessee,New York,2017-05-26
2258,HighMark LLC,CREDIT,1368.8,2017-05-26,1,Linda Henderson,1097136.799999999,Italy,New York,2017-05-27
2259,HighMark LLC,CREDIT,4399.96,2017-05-26,1,Danny Singh,1101536.759999999,Oklahoma,New York,2017-05-27
2260,HighMark LLC,CREDIT,1017.74,2017-05-26,1,Christin Walker,1102554.499999999,Arizona,New York,2017-05-27
2261,HighMark LLC,CREDIT,2447.68,2017-05-26,1,Bill Wagner,1105002.179999999,Portugal,New York,2017-05-27
2262,HighMark LLC,CREDIT,1300.89,2017-05-26,1,Samuel Carswell,1106303.069999999,Arkansas,New York,2017-05-27
2263,HighMark LLC,CREDIT,6043.51,2017-05-27,1,Randi Folger,1112346.579999999,Maryland,New York,2017-05-28
2264,HighMark LLC,CREDIT,566.91,2017-05-27,1,Cheryl Trilli,1112913.4899999988,Oregon,New York,2017-05-28
2265,HighMark LLC,CREDIT,3705.2,2017-05-27,1,Sofia Pinkerton,1116618.6899999988,Arkansas,New York,2017-05-28
2266,HighMark LLC,CREDIT,331.11,2017-05-27,1,Angel Hirsch,1116949.7999999989,Pennsylvania,New York,2017-05-28
2267,HighMark LLC,CREDIT,2067.48,2017-05-27,1,Lois Snyder,1119017.2799999989,Illinois,New York,2017-05-28
2268,HighMark LLC,CREDIT,5210.57,2017-05-27,1,Dulce Bustos,1124227.849999999,Slovenia,New York,2017-05-28
874,HighMark LLC,DEBIT,12333.08,2017-05-27,1,Grace Haselton,1111894.7699999989,New York,India,2017-05-28
2269,HighMark LLC,CREDIT,2039.2,2017-05-27,1,Warren Nobles,1113933.9699999988,Idaho,New York,2017-05-28
876,HighMark LLC,DEBIT,11717.22,2017-05-28,1,Maureen Young,1102216.7499999988,New York,Latvia,2017-05-29
877,HighMark LLC,DEBIT,1591.35,2017-05-28,1,Crystal Gibson,1100625.3999999987,New York,Colorado,2017-05-29
2270,HighMark LLC,CREDIT,3246.26,2017-05-28,1,Dulce Bustos,1103871.6599999988,Slovenia,New York,2017-05-29
2271,HighMark LLC,CREDIT,1856.11,2017-05-28,1,Cheryl Trilli,1105727.7699999989,Oregon,New York,2017-05-29
2272,HighMark LLC,CREDIT,1432.36,2017-05-28,1,Robert Dugger,1107160.129999999,Slovenia,New York,2017-05-29
2273,HighMark LLC,CREDIT,519.44,2017-05-28,1,Bryan Mui,1107679.569999999,Hawaii,New York,2017-05-29
2274,HighMark LLC,CREDIT,1911.76,2017-05-28,1,Laura Brant,1109591.329999999,Iowa,New York,2017-05-29
2275,HighMark LLC,CREDIT,3669.58,2017-05-28,1,Warren Nobles,1113260.909999999,Idaho,New York,2017-05-29
2276,HighMark LLC,CREDIT,500.37,2017-05-28,1,James Cole,1113761.279999999,Wyoming,New York,2017-05-29
2277,HighMark LLC,CREDIT,3385.89,2017-05-29,1,Erica Toney,1117147.169999999,Latvia,New York,2017-05-30
886,HighMark LLC,DEBIT,3581.28,2017-05-29,1,William Obyrne,1113565.889999999,New York,Estonia,2017-05-30
2278,HighMark LLC,CREDIT,1470.54,2017-05-29,1,Willie Robinson,1115036.429999999,South Dakota,New York,2017-05-30
2279,HighMark LLC,CREDIT,492.5,2017-05-29,1,Stan Tannenbaum,1115528.929999999,Rhode Island,New York,2017-05-30
2280,HighMark LLC,CREDIT,312.72,2017-05-29,1,Agustin Bish,1115841.649999999,Estonia,New York,2017-05-30
2281,HighMark LLC,CREDIT,2764.76,2017-05-29,1,Malka Cartwright,1118606.409999999,Alabama,New York,2017-05-30
2282,HighMark LLC,CREDIT,1594.98,2017-05-29,1,Glenda Coots,1120201.389999999,Lithuania,New York,2017-05-30
2283,HighMark LLC,CREDIT,344.11,2017-05-29,1,John Hill,1120545.499999999,Pennsylvania,New York,2017-05-30
2284,HighMark LLC,CREDIT,550.48,2017-05-29,1,William Deleon,1121095.979999999,Mississippi,New York,2017-05-30
2285,HighMark LLC,CREDIT,4460.41,2017-05-29,1,Bryan Mui,1125556.389999999,Hawaii,New York,2017-05-30
2286,HighMark LLC,CREDIT,1501.58,2017-05-30,1,Joanne Fortin,1127057.969999999,South Carolina,New York,2017-05-31
2287,HighMark LLC,CREDIT,1797.97,2017-05-30,1,Robert Dugger,1128855.939999999,Slovenia,New York,2017-05-31
2288,HighMark LLC,CREDIT,1452.91,2017-05-30,1,Cheryl Trilli,1130308.849999999,Oregon,New York,2017-05-31
2289,HighMark LLC,CREDIT,746.52,2017-05-30,1,Agustin Bish,1131055.369999999,Estonia,New York,2017-05-31
2290,HighMark LLC,CREDIT,1732.96,2017-05-30,1,Ronald Mills,1132788.329999999,Netherlands,New York,2017-05-31
